1p_4c_Truepf	4p_4c_Truepf	2p_2c_Truepf	1p_1c_Truepf	4p_1c_Truepf	4p_4c_Falsepf	1p_2c_Truepf	2p_1c_Truepf	1p_1c_Falsepf
30.132092514047592	30.16715098177476	30.111551265709657	30.185017514159316	30.132430737975938	30.087359546439924	30.09156301590796	30.109183907728845	30.12930409684091
30.13305499184258	30.17039401987512	30.112002662319853	30.185879942998618	30.134056319634798	30.08860827551276	30.09342976781055	30.114458000709565	30.134720876212214
30.135261267415242	30.17146891657778	30.112585989991185	30.188657161849694	30.134835883687558	30.089555483648095	30.097171469270883	30.119252592510204	30.136179799708206
30.142949631488257	30.172360567068708	30.113013854914655	30.200047065650686	30.13610874332163	30.09765203274361	30.101236256706457	30.12340546602624	30.13700646684328
30.14463521620653	30.17322712362425	30.116621319748578	30.206386338025673	30.136272662844966	30.098995219274556	30.101877157248747	30.125418634098004	30.13811761628885
30.146213201085246	30.174315618504018	30.11732953403194	30.208723768827156	30.136552230498722	30.101292782775545	30.1021422647104	30.12930717525631	30.139947836626195
30.148681943476323	30.17438494649425	30.117949814843804	30.209390288761025	30.137038249067384	30.102033889382582	30.102950310430156	30.13045695165331	30.14721116329321
30.15064859910717	30.18167568409475	30.11870250642181	30.21375286200862	30.1373710133657	30.102244018484985	30.105980189138855	30.13094066797079	30.154566998507967
30.150829603670672	30.18211424843503	30.12078911601737	30.21520963237095	30.137766838206986	30.10413797635658	30.10601707493398	30.139520537912993	30.154941294987943
30.151264353148534	30.182119024537425	30.123254089389828	30.215830328989718	30.14035068844541	30.110595059874043	30.109489388164153	30.140344965358864	30.158245449772267
30.162307262228197	30.18386453450082	30.12615165584642	30.21660015161664	30.140525775436586	30.115931129069015	30.111472082708744	30.140849138214953	30.161156027527802
30.165396044496603	30.184920185735038	30.12807746476171	30.22294250730408	30.140920393593863	30.118038475704996	30.112269684847202	30.143955329367813	30.162757422740086
30.16744681764756	30.18726475234118	30.128157245423928	30.2231393535701	30.141992234623203	30.119500390886337	30.11504976315248	30.14402662032371	30.166259123676504
30.169237533680075	30.195031871505297	30.134121368692462	30.22474048528628	30.143648277837464	30.120451731105636	30.115096942998598	30.146070583442732	30.167978215456248
30.175824951934267	30.199715856281404	30.136316309407263	30.225167899114595	30.144354936553842	30.121881172685267	30.11545179566878	30.14942471974618	30.174995433954255
30.181673402415505	30.20047541990408	30.136826919054126	30.226028945793253	30.14808645480311	30.124114817423518	30.11586145992623	30.15046660170139	30.18156662447341
30.18252339678672	30.201391525673625	30.141978066217273	30.232346863570463	30.149666041673655	30.12909888919445	30.11794623440064	30.151258983764095	30.18354535749678
30.183247175964954	30.203593182362006	30.142908855223276	30.23459176670185	30.150841278021765	30.129118846111062	30.1212206392823	30.153165435114268	30.18383274228993
30.18399268547734	30.20881278405978	30.143704403059978	30.235158083159185	30.151041116831546	30.130333610358978	30.12125748156921	30.15803233638296	30.18384310504719
30.18799698938961	30.209357899129436	30.144528577465465	30.23618831836832	30.152259241511615	30.132770694332944	30.122028022925267	30.160380515828518	30.1876349109122
30.188344736197685	30.209815045384246	30.14557718671906	30.239190611718627	30.15322082544931	30.133310065250623	30.123900214064196	30.160457450974278	30.188383422607842
30.19426242147934	30.21265327455327	30.149169782836267	30.239406205905297	30.156315296199423	30.134856366068597	30.124563150196053	30.160790253552914	30.189049941267378
30.19608097102368	30.21811990123644	30.151385540987974	30.241193561360642	30.15656550507858	30.141112828133096	30.127860546111123	30.161013440098337	30.198614727466925
30.196192215479257	30.21817294215372	30.1517966574119	30.241573237582596	30.157656527414662	30.143249794653496	30.130489267033617	30.16238492238524	30.203960954185753
30.196281765330237	30.22147025771073	30.155454667960566	30.24222746417954	30.15793273069629	30.144528577465465	30.13091317016416	30.16254112535016	30.204685178155184
30.198381312627266	30.223311605043712	30.155467703950794	30.245605289139167	30.158641572817015	30.148355302815794	30.135171776724622	30.162669249220354	30.20582509462276
30.199105706013846	30.223926173797775	30.156934543376295	30.249787213188924	30.15866694678659	30.149853451991582	30.139132652915315	30.164542744226488	30.20658353783577
30.199928786790075	30.224294074972228	30.157731694669614	30.25384391535283	30.15915320857833	30.151143559415228	30.142074848240956	30.165921426186706	30.207799232186865
30.203201342226336	30.22444816667082	30.157943003321463	30.256453255338403	30.160260855978887	30.151658915643996	30.142217292243267	30.166009925142212	30.209914863526173
30.20448653211878	30.224620253396683	30.158580563242293	30.256684090204367	30.16035112877951	30.15298957664499	30.144985560203185	30.166772833105483	30.21414692757278
30.207088922342926	30.225787083976513	30.15867760556876	30.258302375969503	30.16244266144027	30.153351548052072	30.14539747284866	30.167014197493845	30.215007062237483
30.209194140106366	30.226884089298483	30.16045859797507	30.2615535584134	30.164849746632083	30.15364206918156	30.14601240178545	30.16731977970088	30.216336893660753
30.209373719947063	30.230757085106177	30.160460905312164	30.26198597137735	30.16651283455847	30.154359333863177	30.147109856794312	30.1673255236724	30.218310371339676
30.21066141560692	30.230911140970044	30.16098017304898	30.26206159291066	30.17326094575742	30.15639988237719	30.149534490471126	30.167624327387028	30.219856179377395
30.215415094041862	30.234113493909213	30.161066660447897	30.262822283548097	30.173367375599973	30.158119710526	30.15432515533456	30.170174184607703	30.22073843514892
30.215695239537567	30.236757518683014	30.161629067129812	30.26307214935748	30.17414175353515	30.160840163141266	30.156432482745796	30.171951641170658	30.22156258590665
30.21746878373007	30.23739010134547	30.1641113223047	30.266416044701145	30.174938736917326	30.161894304379167	30.15948587856137	30.173167807345546	30.230240184603073
30.217483255553077	30.238238754815008	30.164501585739224	30.267853500999056	30.175087650140373	30.162392190409953	30.16091120107282	30.17840341824231	30.23200168595924
30.218909225788195	30.242551939718506	30.170823999053187	30.26786370991816	30.175728215980367	30.166980757384415	30.16286753252299	30.180025817221782	30.23490948504442
30.219090144171275	30.243530888578313	30.171668502546606	30.272495793574098	30.176052645048426	30.17060135680981	30.16688988557511	30.180760903882742	30.237831531043714
30.21917797382488	30.24439470639663	30.175156114945896	30.273818068906202	30.176154186212504	30.171435779799104	30.168459214572586	30.186579689682347	30.23789443305431
30.21952973903725	30.244526498264715	30.178113462939756	30.274671575872155	30.176700846251258	30.171719852874297	30.16939149837075	30.191110902897265	30.242358712515543
30.22386803909702	30.245429902202172	30.17813549882932	30.27829608971252	30.17930855583004	30.175671789894167	30.170006751812796	30.20336837036574	30.24306119261347
30.229144649522254	30.246201843971843	30.178226817815965	30.280187063197705	30.179439679752036	30.17927837201653	30.172669209290316	30.20485601055719	30.24583280702828
30.230202183576637	30.246358904151514	30.178981365500853	30.285112575351793	30.18068516531921	30.179679068317277	30.174322451157792	30.20684880094423	30.246755614240534
30.230278053266463	30.247193697844555	30.180291288945806	30.28514342878008	30.180872880422562	30.184725380104883	30.177722037758222	30.207737753158334	30.247304942145764
30.23058735696826	30.248259951922726	30.182159096454583	30.288052169442338	30.18339184841821	30.19053548914243	30.177756564406323	30.20782957536149	30.24906920044886
30.23094076637846	30.24871083706954	30.182936341916108	30.290896978618004	30.183671917231244	30.190813762896767	30.178071688362174	30.216518201763726	30.24964310172757
30.236058068942178	30.249221014706023	30.18509979723378	30.294532169205105	30.18380193450102	30.192892572095346	30.18203890933557	30.224048056049178	30.249845348678697
30.239069819287298	30.25170998693248	30.185449065366342	30.297424728319545	30.18382501882023	30.193208042577467	30.18209954348364	30.22594136703598	30.25326336077928
30.239817407504905	30.254512883046928	30.186448135933873	30.299180045483574	30.18679323670833	30.195023311350315	30.184683523161805	30.237095840670445	30.25341357124485
30.241509833384775	30.25456338568042	30.188755600215927	30.30051257713601	30.190507777336265	30.196566765844103	30.192625470378363	30.237711681151655	30.263149554721238
30.243090908452803	30.25481260231097	30.195386772097248	30.30320421322233	30.190569170969173	30.19761242374037	30.193211455619934	30.23776326753474	30.264099756552536
30.243611024575834	30.255046051417374	30.19578263337065	30.303240659267587	30.190882892306558	30.200281021785482	30.19343798579491	30.238304542320137	30.26826339277872
30.245150579252947	30.257331543786655	30.197693910972678	30.30463494363296	30.191164313773537	30.200414871700943	30.19380835413486	30.238819483122626	30.279472762159845
30.252381564559553	30.257331995054905	30.198894175434198	30.3059280939396	30.192143094542626	30.20055688672226	30.19757548853204	30.240209843644937	30.280165275894213
30.25377770716807	30.265674003852247	30.199372271038165	30.30709428336523	30.19282607865932	30.207364056218058	30.198177444861106	30.244446043504183	30.281565245297934
30.259722554658662	30.266761254151703	30.20247516112526	30.307838635341074	30.19480010064298	30.207827756599762	30.204401960609907	30.248843641637297	30.2848275838697
30.259914381846684	30.266762061107165	30.220006641611008	30.3078940596969	30.195159629173073	30.215258772859734	30.20717045994055	30.253379936654287	30.285727381243298
30.260803479671196	30.26883418642189	30.220891975457825	30.308000053937786	30.19574627226181	30.21601071294666	30.207752853693453	30.254760458586865	30.288351321140482
30.26511198297995	30.27435337543752	30.223119225571867	30.309986792624535	30.196849819901786	30.217868264878334	30.21059121373888	30.25511328588813	30.290316520512697
30.267768161977425	30.27625642923295	30.224574683239872	30.310622283807966	30.203013595752175	30.219985211292002	30.213556588141696	30.255859347081614	30.291636431523784
30.268696860592602	30.277473316611093	30.22476427033921	30.31167626920597	30.20491464796706	30.223157384066486	30.21515599944072	30.25738596076841	30.291756013545548
30.269290192185686	30.277933097765217	30.226886752108264	30.311717804386916	30.205470256608557	30.22320914183519	30.221289574567894	30.26090900796933	30.293183458593898
30.269595508921263	30.280835633276347	30.228872785498055	30.315502181592098	30.205492628362762	30.225339706121225	30.222580800151732	30.261021816481566	30.29707931878258
30.270339580424583	30.283203029766334	30.232334633623076	30.316294249327825	30.2086035585279	30.227680895006372	30.225437569646097	30.26261334948578	30.29746497581889
30.27081256208693	30.283370873245136	30.233744424636864	30.317906339384244	30.214626669933757	30.229599466810072	30.226646147909502	30.263242071727213	30.297888171723162
30.276227210700334	30.287147694800638	30.23714737405652	30.323997185259987	30.215582158707203	30.230037958712288	30.228132603147905	30.264643502534188	30.297907028395727
30.278639246329625	30.291344540871012	30.238710889390525	30.324075149653112	30.21739771625074	30.231452207782805	30.22815677925096	30.26481422614157	30.300591190197274
30.27974916769759	30.293662355482308	30.23917324756308	30.32474149840041	30.218001925717324	30.231463247980162	30.22900767790086	30.26532082237364	30.3010791418112
30.281208480354255	30.298962252243207	30.24156080403154	30.32501947743271	30.21876055064266	30.23247521818301	30.232791019868998	30.26733217774781	30.302449490060795
30.283215964677293	30.299336860025143	30.24637569668759	30.3266116415885	30.220866875776778	30.232617361809332	30.237081981198514	30.267831124045536	30.302775646634174
30.283857642140116	30.299355125520982	30.247265617937877	30.326696396157658	30.223357833323885	30.233087137100895	30.239611030787607	30.269144205973532	30.304180695111537
30.284415814818054	30.299665557599035	30.248267188547487	30.32673471020497	30.224603104127354	30.23322126044321	30.24346671754056	30.269397898814034	30.308230995194407
30.285343270167672	30.300026772138434	30.2483738190295	30.330413385781206	30.227582074355606	30.23384451330004	30.244381800595434	30.272033378331038	30.309419316120035
30.285605285283278	30.304375644704663	30.249404194806637	30.330721393943115	30.229629795910878	30.234202529188238	30.244991571662027	30.274113353739263	30.311619715355004
30.287427507405845	30.307044805421068	30.251087894876566	30.331207597638414	30.230391280852295	30.237465492212436	30.248407981660872	30.27548789742213	30.315654911303277
30.289687782750146	30.30763015423911	30.253402633217366	30.33181365766462	30.23345512484312	30.23865888414735	30.249945609631045	30.2756926532524	30.316061084432853
30.289790993331746	30.309007795330203	30.260581213542224	30.33406808873919	30.2353542002117	30.250778658912704	30.25074463763806	30.2790615479603	30.316354482432487
30.29277182486733	30.310007930389524	30.261546918363592	30.335862350331368	30.23655436485563	30.252164084749207	30.25132905438768	30.28040918406127	30.318585371185087
30.29689805085554	30.3118670106947	30.261684084162063	30.3366021471215	30.237613699443845	30.252720653220727	30.255557610985264	30.281054911252664	30.318922212605045
30.298431749227063	30.313111022429684	30.264055626066124	30.33791024873118	30.238620661208177	30.25305610784433	30.25828649106935	30.281844833110682	30.320928309043207
30.298679471618748	30.313128176643904	30.264390214814803	30.33910463998119	30.239485724238406	30.254327416920663	30.261249547921814	30.283590374654178	30.32318471563941
30.30100486028663	30.31321625152349	30.267880711161144	30.340643182643106	30.24096585349103	30.254506403881592	30.26141515818815	30.284946611641082	30.323624040987625
30.3010635144648	30.31360225831343	30.26971163103329	30.341003702232292	30.241416772827357	30.256915079757512	30.264807753158482	30.2868514872546	30.325072029580692
30.301538243798483	30.31397354179368	30.270914067811834	30.34456369472509	30.25158156491744	30.257196271407246	30.264947522831214	30.287018534442876	30.32508496786912
30.303597940998902	30.315934614269963	30.27210079708041	30.345045130855897	30.253164565791323	30.257384371983328	30.268944213545513	30.291657600758825	30.325166920823253
30.30402609183586	30.316157108386758	30.27505414992479	30.345516910452115	30.25321394823312	30.257437295424374	30.27019368840643	30.29468495813551	30.325181894818208
30.30446348368148	30.3175384428835	30.27640225410873	30.34627004671341	30.25419766798518	30.257946251826027	30.27156959131885	30.29486382448791	30.325608867377504
30.3044774690324	30.317755007129318	30.27725658330346	30.346520452584883	30.25425947479704	30.258489334529816	30.27667736037651	30.296577025075948	30.32649744282015
30.305613425100358	30.3179710564065	30.277403276221488	30.347429806689806	30.25446289903966	30.259481769079073	30.27698492807114	30.297087151425934	30.327759728674202
30.306054089913168	30.318903014229015	30.28013605288673	30.347804742736383	30.257185853254754	30.264063006899406	30.280230604756213	30.29731412867696	30.327863171928552
30.306187140526667	30.32026994343037	30.280751534497302	30.34781672585347	30.260277194994668	30.264586179712666	30.281861280245188	30.298200262757014	30.331741564595845
30.30810656082775	30.323723222440126	30.282022004392683	30.349296587649484	30.26413038859495	30.268527681923608	30.284502425113686	30.307818212579054	30.332865870776
30.309659674352346	30.324416033751756	30.282249365276375	30.349437527356397	30.265689784865884	30.26872093562877	30.284698010634834	30.308465195055774	30.33347718771678
30.31090990028848	30.32493706406347	30.282271308001032	30.3497678859909	30.266896433269515	30.268747276574828	30.284940094061483	30.311690363353463	30.33448847752545
30.312921006463327	30.327127501879193	30.28295015725786	30.351214742248203	30.26915313298903	30.269882245221247	30.285483353220982	30.315440448799936	30.335337048738232
30.313866639218286	30.329164093209698	30.28669954259793	30.351575770389573	30.27001246434308	30.270146559949875	30.287614116613003	30.31644644809391	30.33609564175543
30.315280558711883	30.329341789216237	30.287698359463825	30.351743706616134	30.27272806944373	30.272593624035444	30.29223220492256	30.31792100665046	30.336292602043397
30.315609890127075	30.331396944249065	30.289910268317342	30.354708971497175	30.273920650800363	30.276439203559242	30.292659730798196	30.318395334122087	30.336302367671973
30.318633352443246	30.33234295208089	30.290183314323773	30.35474950334117	30.275491546005558	30.282077034156927	30.295928003510177	30.3184224213582	30.33768531167827
30.3190680059339	30.332824204463495	30.29084524458507	30.35475660561008	30.27584270369316	30.282864816059224	30.2960610930971	30.318681215089153	30.339715543912032
30.31940358948574	30.33324715142019	30.293816749678477	30.355680834587254	30.277183199544652	30.28488194321018	30.297624187616197	30.319557823484296	30.340556364172464
30.31973618072916	30.33338463870252	30.29531805277763	30.35747765670656	30.27844494685406	30.28536808680681	30.300591190197274	30.321202538708814	30.340732851397636
30.325778626719938	30.33466907083425	30.29540752114834	30.36436103524113	30.278632983367963	30.286682971213008	30.3010874679482	30.32208327589883	30.349556242135595
30.32733571553449	30.336489546448615	30.296889259900937	30.364460293327085	30.28007299885602	30.28730615705838	30.30195531398633	30.322182891431396	30.352848461372368
30.327806473713974	30.33753354618364	30.29795419833884	30.37282529401421	30.2804645386421	30.287347380838355	30.304020577009673	30.32561807738398	30.353761450778432
30.32859514805152	30.34007914617014	30.299021565414805	30.37315176948657	30.28082090825855	30.287931151089538	30.306117635460232	30.32715431171527	30.3546384056394
30.331110932450297	30.341880152170248	30.302028897831374	30.375046256912054	30.28123000679929	30.28802347729076	30.306701574110473	30.330201047814384	30.359885748181785
30.332607984410206	30.342002565659264	30.30404614180422	30.375665531679076	30.287544618362098	30.294058252051936	30.307347670291424	30.330746343928432	30.362493284204305
30.3337892728013	30.342025590481928	30.305941481023297	30.376562949112223	30.287793186763516	30.297806134557543	30.307511360708524	30.330989050612192	30.362497373896492
30.334147143415777	30.34356855732114	30.306951733385638	30.37793372763128	30.28797416156887	30.301789744247653	30.3081274910276	30.331690579516934	30.36356199056595
30.335002346856342	30.344824579322463	30.307183202875365	30.378882966974004	30.288353401633177	30.303475741926132	30.309933735878136	30.331966256269038	30.363800811733793
30.335157642701915	30.346780062502617	30.3075311535539	30.38237991438343	30.289301760066685	30.306145966754507	30.310198284747138	30.333544007273055	30.36657918111271
30.33920445833384	30.346836435164334	30.3080078347535	30.38552384126463	30.289528132769405	30.306221749863486	30.31087308476437	30.33435246143228	30.369867809299446
30.339623663907556	30.347917519959665	30.308010965345083	30.385971032821306	30.290650185047266	30.306454411684914	30.312960035294118	30.336355085646304	30.37012334816827
30.340372390302512	30.34808247496098	30.31090199088275	30.386619386280152	30.29183652597912	30.307442592961436	30.322209558409057	30.33692234368872	30.370884952696635
30.340815810509966	30.34997170901124	30.313460649331326	30.38684144573954	30.29404848345925	30.307543069641646	30.322581140764804	30.337568605773686	30.37198250761254
30.341286894931137	30.351068970134193	30.315899538437424	30.388305462288656	30.298308301647957	30.307829115038018	30.326400307596646	30.33760472490218	30.37324129613655
30.344620355077453	30.352843912447565	30.31653700796816	30.395833250960543	30.299457308736866	30.311403089132682	30.32652465612127	30.33786819080637	30.37471048169569
30.34515179039513	30.355216493907747	30.31945083596716	30.400703045097877	30.299718864650067	30.311460470085624	30.32686788257287	30.3386038636593	30.375591808833782
30.345834018961845	30.36145543913699	30.322113959895695	30.400742538922408	30.30255958994453	30.31205830259725	30.326890702977664	30.342958363320626	30.375689300957124
30.346035935758877	30.362400787094227	30.32234891652471	30.401149792306178	30.302842992575787	30.313618951959423	30.331817897311435	30.345238335679326	30.37688271145819
30.34629201503975	30.369037681652994	30.328184257846324	30.403095477863104	30.303511856124377	30.31508316932319	30.33466833119183	30.345818229733034	30.377433646145704
30.34672870767669	30.369687243586682	30.328320344456586	30.403184281795358	30.304224892437908	30.315731084368608	30.336738637907793	30.345855480674977	30.38090887707676
30.35084114793237	30.369696814218138	30.32929345414764	30.403539292497182	30.305882084044946	30.317443788692987	30.337336972389693	30.348093457297125	30.382467944077398
30.350849870857644	30.369887354558845	30.329305787365232	30.404254949423926	30.30774466124639	30.319050913083995	30.337608197083433	30.350080262093773	30.383968661457185
30.351975599132917	30.370098412052577	30.331451124498333	30.404525023456152	30.30849943186708	30.321653805984674	30.33764123311909	30.351523445063133	30.385622588366623
30.352677371287367	30.37027225431374	30.335637967247937	30.405654482436134	30.30883400635278	30.322677171247417	30.33810741843697	30.351762942205582	30.3860581566922
30.353645197557526	30.370279896766824	30.3365351450375	30.406434375670244	30.309095296953622	30.32621810372764	30.339285196385003	30.352673603076127	30.389389836280763
30.354058728718865	30.37038116133686	30.337042444019687	30.41131587566904	30.309201241780176	30.326918827131145	30.34000164656974	30.353874647545734	30.39062074780966
30.35879558831301	30.372567424874905	30.337264115886303	30.411800359712064	30.3093408008377	30.330525303710502	30.340044343901464	30.356017252846407	30.391366266704203
30.359827426890725	30.373572994239698	30.337904048069156	30.41327619789231	30.312099522842963	30.333239197550277	30.340270091098706	30.360164386837557	30.39171164362208
30.36103508703885	30.37406220278409	30.339620162298377	30.41458867474747	30.312705734054838	30.33414852567047	30.343113978127526	30.361843097641348	30.393026906953306
30.367295325322132	30.374423575951734	30.34105491616546	30.418771068809896	30.31274107829658	30.33500062399537	30.34465748617401	30.362840861919302	30.395104124972647
30.369169406488236	30.374986068069738	30.342047873552616	30.4199819181423	30.316392715194823	30.335157428324326	30.34472544181493	30.36297057989472	30.39531948238359
30.369606095938476	30.375457610467343	30.342346580544408	30.425145804912763	30.317146740165732	30.337643948791392	30.34668743139034	30.36364495602894	30.395343787923984
30.369761572944583	30.379061445861993	30.342980143944615	30.429892839034	30.31729484407544	30.34154060455659	30.346834778163206	30.364888070363826	30.40003618632964
30.372395645614276	30.37921208030397	30.343082442381508	30.43049471675325	30.317742126695517	30.34644368656213	30.34688841099403	30.368997186356033	30.40316270403924
30.37275211760555	30.37978880578128	30.34359890784567	30.430840190711027	30.317788092066632	30.346935068339462	30.347306742914274	30.36996294039173	30.405949716516574
30.37504385811769	30.380391575414514	30.345218409144074	30.432024448086484	30.318119852133766	30.34787019095731	30.353424085276274	30.37070865871015	30.409141514292116
30.376943772997848	30.381117245163203	30.35028869374117	30.434369655589578	30.32028753229589	30.347928848433114	30.354084021365416	30.37105446572995	30.409599005159794
30.37760045312483	30.38328175848205	30.353507619558243	30.434587376749008	30.321113707713838	30.348484141338957	30.3551171665769	30.371379322473867	30.40998181196801
30.37822240617857	30.384751979475578	30.354071246691497	30.437976829261352	30.32257234929938	30.349469185912696	30.356429123176028	30.37192642870933	30.410367593572047
30.378780842129064	30.38570467264827	30.354654494019456	30.438809934401284	30.32279947733962	30.352816051978753	30.359442532293443	30.371967374367546	30.411396322936028
30.379098236942347	30.387520363989918	30.358950304908753	30.439994721085817	30.32698118602247	30.352891458390033		30.37357538481229	30.411588042382682
30.379423743575657	30.38795481225447	30.360212905873915	30.440619295395482	30.327652253791097				30.412439581765142
30.38019816594073	30.393564941631404	30.367845453564755	30.441380281732897	30.328062023852414				30.412505732099604
30.381321402479617	30.394441296660627		30.442415170652048	30.32867906790608				30.412887536438948
30.382145332424756	30.3954564969559		30.443911313270327	30.32876128707605				30.413019146072422
	30.395952888677613							
